job_id,role_name,company_name,description
NAkmxlSLA0FcgyJOAAAAAA==,machine learning engineer,meta,"at Meta in Boise, Idaho, United States
Job Description

Summary:

Meta Platforms, Inc. (Meta), formerly known as Facebook Inc., builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps and services like Messenger, Instagram, WhatsApp, and Novi further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. Instructions on how to apply, click ""Apply to Job"" online on this web page.

Required Skills:

Software Engineer, Machine Learning Responsibilities:

1. Research, design, develop, and test operating systems-level software, compilers, and network distribution software for massive social data and prediction problems.

2. Have industry experience working on a range of ranking, classification, recommendation, and optimization problems, eg payment fraud, click-through or conversion rate prediction, click-fraud detection, ads/feed/search ranking, text/sentiment classification, collaborative filtering/recommendation, or spam detection.

3. Working on problems of diverse scope, develop highly scalable systems, algorithms and tools leveraging deep learning, data regression, and rules based models.

4. Suggest, collect, analyze and synthesize requirements and bottlenecks in technology, systems, and tools.

5. Demonstrates good judgment to develop solutions that iterate orders of magnitude with a higher efficiency, efficiently leverage orders of magnitude and more data, and explore state-of-the-art deep learning techniques.

6. Receiving little instruction from supervisor, code deliverables in tandem with the engineering team.

7. Adapt standard machine learning methods to best exploit modern parallel environments (eg distributed clusters, multicore SMP, and GPU).

8. Telecommute from anywhere in the US permitted.

Minimum Qualifications:

Minimum Qualifications:

9. Requires a Bachelor's degree in Computer Science, Computer Software, Computer Engineering, Applied Sciences, Mathematics, Physics, or related field, followed by five years of progressive, post-baccalaureate work experience in the job offered or in a computer-related occupation. Requires five years of experience in the following:

10. Filesystems, server architectures, and distributed systems

11. Machine learning, recommendation systems, pattern recognition, data mining, or artificial intelligence

12. Translating insights into business recommendations

13. Hadoop, HBase, Pig, MapReduce, Sawzall, Bigtable, or Spark

14. Relational databases and SQL

15. Software development tools: Code editors (VIM or Emacs), and revision control systems (Subversion, GIT, or Perforce)

16. Linux, UNIX, or other *nix-like OS including file manipulation and simple commands

17. Building highly-scalable performant solutions

18. Design scalable distributed systems with established partition tolerance, consistency, and availability guarantees

19. Data processing, programming languages, databases, networking, operating systems, computer graphics, or human-computer interaction

20. Applying algorithms and core computer science concepts to real world systems as evidenced by recognizing and matching patterns from different areas of computer science in production systems

Public Compensation:

$258,483/year to $278,000/year + bonus + equity + benefits

Industry: Internet

Equal Opportunity:

Meta is proud to be an Equal Employment Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law. Meta participates in the E-Verify program in certain locations, as required by law. Please note that Meta may leverage artificial intelligence and machine learning technologies in connection with applications for employment.

Meta is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com.
To view full details and how to apply, please login or create a Job Seeker account"
w6a4Hgt4hubweCKAAAAAAA==,machine learning engineer,tesla,"As a member of the Autopilot hardware team, you will be responsible for enabling Tesla's neural networks on our upcoming in-house custom Machine Learning IP. Performance engineers are expected to understand the design, analyze performance and make design recommendations. The ideal candidate is an experienced performance engineer with strong understanding of deep neural networks(DNN), and is comfortable working rapidly in a small-team environment.
Job posting details for Machine Learning Performance Engineer, Autopilot AI at Tesla in Austin, Texas, listed on ClimateTechList jobs. ClimateTechList gathers 31,000+ job openings from over 1,035 climate tech companies and updates them daily"
v_ijKfNLDV0fDRVYAAAAAA==,machine learning engineer,tesla,"What to Expect
Tesla is looking for strong Machine Learning engineers to help build foundation models for robotics to drive the future of autonomy across all current and future generations of vehicles. In this role, you will contribute thought leadership and development horsepower across the entire product lifecycle in a highly collaborative environment. You will work on a lean team without boundaries to solve some of the most challenging problems in Autonomous Driving. Most importantly, you will see your work repeatedly shipped to and utilized by millions of Tesla’s customers.

What You’ll Do
• Leverage millions of miles of driving data and interventions to build a robust and scalable end-to-end learning based self-driving system.
• Perform large-scale distributed training of neural networks for autonomous driving tasks.
• Tackle challenges across various domains, including high-level decision making, multi-agent interactions and agent modelling, trajectory generation etc.
• Participate in the complete neural network life cycle: develop a new task or neural architecture, optimize it for inference on our NN accelerator, deploy it to a development build, and validate its safety with our QA team.
• Ship production quality, safety-critical software to the entirety of Tesla’s vehicle fleet

What You’ll Bring
• Strong experience with Python and software engineering best practices
• Experience with Pytorch or another major deep learning framework
• An “under the hood” knowledge of deep learning: layer details, loss functions, optimization, etc.
• Proven expertise in deploying production ML models for self-driving, computer vision, or natural language processing at scale.
• Experience with Imitation Learning, Reinforcement Learning (offline/off-policy), modern Neural Network architectures (e.g., GPT, Diffusion), or related techniques.
• (bonus) Strong background in designing, building, and productionizing motion planning algorithms, state estimation algorithms, probabilistic modeling"
sz4tBj5TV8MStojMAAAAAA==,machine learning engineer,tesla,"What To Expect
This Engineer will design and implement machine learning algorithms for a wide range of sensors in Tesla cars. They will develop deep learning architectures, training pipelines and labeling tools. They will also implement, test, and verify designs at various stages of development, as well as deploy networks/algorithms in cars and actively participate in field validation and testing.

What You'll Do
• Design, implement and test machine learning algorithms in every stage of development
• Develop deep learning architectures, training pipelines and (auto)labeling tool
• Contribute to the test, validation, and debugging of the system, pre and post deployment
• Contribute to the data mining code from the fleet data, and dataset creation for training and testing
• Communicate and work closely with various Tesla teams, and deliver quality results aligned with the project and companywide goals

What You'll Bring
• Relevant Engineering Degree, or equivalent work experience
• 5+ years of relevant work experience
• Extensive experience with Python, Pytorch and C++
• Successful development of machine learning algorithms for real world applications
• Experience in design and implementation of deep learning algorithms for real world applications
• Experience in classic machine learning and signal processing algorithms such as: state estimation, HMM, and density estimation
• Familiarity with common SW development tools such as: git and jira
• Experience in working with a wide range of sensors is desirable

Benefits
Compensation and Benefits
Along with competitive pay, as a full-time Tesla employee, you are eligible for the following benefits at day 1 of hire:
• Aetna PPO and HSA plans > 2 medical plan options with $0 payroll deduction
• Family-building, fertility, adoption and surrogacy benefits
• Dental (including orthodontic coverage) and vision plans, both have options with a $0 paycheck contribution
• Company Paid (Health Savings Account) HSA Contribution when enrolled in the High Deductible Aetna medical plan with HSA
• Healthcare and Dependent Care Flexible Spending Accounts (FSA)
• LGBTQ+ care concierge services
• 401(k) with employer match, Employee Stock Purchase Plans, and other financial benefits
• Company paid Basic Life, AD&D, short-term and long-term disability insurance
• Employee Assistance Program
• Sick and Vacation time (Flex time for salary positions), and Paid Holidays
• Back-up childcare and parenting support resources
• Voluntary benefits to include: critical illness, hospital indemnity, accident insurance, theft & legal services, and pet insurance
• Weight Loss and Tobacco Cessation Programs
• Tesla Babies program
• Commuter benefits
• Employee discounts and perks program

Expected Compensation

$104,000 - $348,000/annual salary + cash and stock awards + benefits

Pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, and experience. The total compensation package for this position may also include other elements dependent on the position offered. Details of participation in these benefit plans will be provided if an employee receives an offer of employment.

Tesla"
ffFqdzZHSEajzuv7AAAAAA==,machine learning engineer,tesla,"What To Expect
Tesla is looking for strong Machine Learning engineers to help build foundation models for robotics to drive the future of autonomy across all current and future generations of vehicles. You will work on a lean team without boundaries and have access to one of the world’s largest training clusters. Most importantly, you will see your work repeatedly shipped to and utilized by millions of Tesla’s customers.

What You'll Do
• Leverage millions of miles of driving data and interventions to build a robust and scalable end-to-end learning based self-driving system.
• Research on cutting-edge techniques in multi-modal generative models, reward models and reinforcement learning to improve the planning and reasoning capabilities of our driving models.
• Experiment with data generation and network driven data collection approaches to enhance the diversity and quality of training data
• Ship production quality, safety-critical software to the entirety of Tesla’s vehicle fleet

What You'll Bring
• Strong experience with Python and software engineering best practices
• Experience with Pytorch or another major deep learning framework
• An under the hood” knowledge of deep learning: layer details, loss functions, optimization, etc.
• Proven expertise in deploying production ML models for self-driving, computer vision, or natural language processing at scale.
• Experience with Imitation Learning, Reinforcement Learning (offline/off-policy), modern Neural Network architectures (e.g., GPT, Diffusion), or related techniques.

Benefits
Compensation and Benefits
Along with competitive pay, as a full-time Tesla employee, you are eligible for the following benefits at day 1 of hire:
• Aetna PPO and HSA plans > 2 medical plan options with $0 payroll deduction
• Family-building, fertility, adoption and surrogacy benefits
• Dental (including orthodontic coverage) and vision plans, both have options with a $0 paycheck contribution
• Company Paid (Health Savings Account) HSA Contribution when enrolled in the High Deductible Aetna medical plan with HSA
• Healthcare and Dependent Care Flexible Spending Accounts (FSA)
• LGBTQ+ care concierge services
• 401(k) with employer match, Employee Stock Purchase Plans, and other financial benefits
• Company paid Basic Life, AD&D, short-term and long-term disability insurance
• Employee Assistance Program
• Sick and Vacation time (Flex time for salary positions), and Paid Holidays
• Back-up childcare and parenting support resources
• Voluntary benefits to include: critical illness, hospital indemnity, accident insurance, theft & legal services, and pet insurance
• Weight Loss and Tobacco Cessation Programs
• Tesla Babies program
• Commuter benefits
• Employee discounts and perks program

Expected Compensation

$116,000 - $360,000/annual salary + cash and stock awards + benefits

Pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, and experience. The total compensation package for this position may also include other elements dependent on the position offered. Details of participation in these benefit plans will be provided if an employee receives an offer of employment.

Tesla"
cmAzPzYoeHM9eRhFAAAAAA==,machine learning engineer,tesla,"What To Expect
The Energy Optimization team develops and maintains the physical dispatch and electricity market trading strategies for providing Grid Services with front-of-meter and behind-the-meter storage systems. We are an algorithmic trading team that develops systematic software solutions for monetizing energy storage by continuously forecasting electricity market prices, analyzing key market trends, and actively re-optimizing behavior. We have a history of successful execution in residential, commercial, and utility-scale settings.

You will develop algorithms for Tesla's proprietary automated trading software, Autobidder. You will research, prototype, and benchmark new electricity price forecasts, deploy them to the field and monitor their performance. You will forecast other key signals that are input to Autobidder trading algorithms. You will own production systems and be responsible for their performance. Your work will help enable optimal control of several gigawatt-hours of battery storage around the globe.

What You'll Do
• Collaborate on the advancement of our internal forecasting platform through design and development
• Conduct creative research identifying new machine learning approaches to enhance metrics and incorporate these approaches into the platform
• Identify and integrate new data sources that improve model performance
• Design scalable and reliable data pipelines to productionize and monitor new and existing models
• Become a domain expert on electricity price formation
• Deliver a variety of electricity price forecasts to be used in downstream algorithms
• Work cross functionally with optimization engineers, traders, market analysts, and software engineers to ensure forecasts drive end to end value

What You'll Bring
• Expertise in Python and its associated libraries such as pandas, numpy, xgboost, lightgbm, pytorch, sklearn, plotly, seaborn, or streamlit
• Proven experience in deploying valuable machine learning models into production
• Familiarity with various machine learning and statistical algorithms, including gradient boosted decision trees, ARIMA family, transformers and recurrent networks
• Experience with advanced neural network architectures like the temporal fusion transformer, NBEATS, and graph neural networks
• Ability to write production-quality code using agile development methodologies
• Domain expertise in electricity markets or electricity price formation is preferred
• Experience in the deployment of production models for time series forecasting or reinforcement learning is preferred

Benefits
Compensation and Benefits
Along with competitive pay, as a full-time Tesla employee, you are eligible for the following benefits at day 1 of hire:
• Aetna PPO and HSA plans > 2 medical plan options with $0 payroll deduction
• Family-building, fertility, adoption and surrogacy benefits
• Dental (including orthodontic coverage) and vision plans, both have options with a $0 paycheck contribution
• Company Paid (Health Savings Account) HSA Contribution when enrolled in the High Deductible Aetna medical plan with HSA
• Healthcare and Dependent Care Flexible Spending Accounts (FSA)
• LGBTQ+ care concierge services
• 401(k) with employer match, Employee Stock Purchase Plans, and other financial benefits
• Company paid Basic Life, AD&D, short-term and long-term disability insurance
• Employee Assistance Program
• Sick and Vacation time (Flex time for salary positions), and Paid Holidays
• Back-up childcare and parenting support resources
• Voluntary benefits to include: critical illness, hospital indemnity, accident insurance, theft & legal services, and pet insurance
• Weight Loss and Tobacco Cessation Programs
• Tesla Babies program
• Commuter benefits
• Employee discounts and perks program

Expected Compensation

$108,000 - $330,000/annual salary + cash and stock awards + benefits

Pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, and experience. The total compensation package for this position may also include other elements dependent on the position offered. Details of participation in these benefit plans will be provided if an employee receives an offer of employment.

Tesla"
elC3GB-Xi3d3Sf5FAAAAAA==,machine learning engineer,tesla,"In 2016 Elon released: The Master Plan, Part Deux. In this plan he highlighted the need to Integrate Energy Generation and Storage by creating stunning solar roofs with seamlessly integrated battery storage. Tesla’s Residential Energy team encompasses both the Engineering and Operation of innovative energy products (Solar Roof, Retrofit Solar, Powerwall) that accelerate the world’s transition to sustainable energy. To achieve this mission, we leverage a combination of direct labor and sub-contractors as well as partner with certified installers and new home builders.

The
Energy Data Science team supports all branches of the Residential Energy
business (Solar Hardware Engineering, Installation Operations, Supply Chain/Material
Planning, Customer Experience, Design/Field Application Software). The team
supports a broad range of high-visibility projects including:
• The
development, deployment, and evaluation of both rules-based and machine
learning pipelines for labor prediction, proactive material planning, customer
project timeline estimation, and installation efficiency optimization
• Engineering
new data pipelines and optimizing the performance of existing data pipelines
depended upon by production software applications (appointment scheduling,
design, contracts/pricing), operations reporting teams, and other business
stakeholders
• Process
engineering and supporting analytics to inform software teams’ roadmap and
prioritization
The
Energy Data Science team functions as a key support mechanism to diagnose and
solve high-impact technical problems that maximize the operational efficiency
of Tesla Residential Energy—whether those problems require a data science
solution or not

Job posting details for Data Scientist / Machine Learning Engineer-Residential Energy at Tesla in Palo Alto, California, listed on ClimateTechList jobs. ClimateTechList gathers 31,000+ job openings from over 1,038 climate tech companies and updates them daily"
LofFrlsZranIQ4S4AAAAAA==,machine learning engineer,tesla,"In 2016 Elon released: The Master Plan, Part Deux. In this plan he highlighted the need to Integrate Energy Generation and Storage by creating stunning solar roofs with seamlessly integrated battery storage. Tesla’s Residential Energy team encompasses both the Engineering and Operation of innovative energy products (Solar Roof, Retrofit Solar, Powerwall) that accelerate the world’s transition to sustainable energy. To achieve this mission, we leverage a combination of direct labor and sub-contractors as well as partner with certified installers and new home builders.

The
Energy Data Science team supports all branches of the Residential Energy
business (Solar Hardware Engineering, Installation Operations, Supply Chain/Material
Planning, Customer Experience, Design/Field Application Software). The team
supports a broad range of high-visibility projects including: The
development, deployment, and evaluation of both rules-based and machine
learning pipelines for labor prediction, proactive material planning, customer
project timeline estimation, and installation efficiency optimization; Engineering
new data pipelines and optimizing the performance of existing data pipelines
depended upon by production software applications (appointment scheduling,
design, contracts/pricing), operations reporting teams, and other business
stakeholders; Process
engineering and supporting analytics to inform software teams’ roadmap and
prioritization.

The
Energy Data Science team functions as a key support mechanism to diagnose and
solve high-impact technical problems that maximize the operational efficiency
of Tesla Residential Energy—whether those problems require a data science
solution or not

Job posting details for Machine Learning Engineer, Residential Energy at Tesla in Palo Alto, California, listed on ClimateTechList jobs. ClimateTechList gathers 31,000+ job openings from over 1,038 climate tech companies and updates them daily"
RbeyHj3Wtb1cuXnUAAAAAA==,machine learning engineer,tesla,"As a member of the Dojo machine learning team, you will be responsible for enabling state-of-the-art neural networks to train efficiently on our upcoming in-house custom-silicon supercomputer systems. Join a small team of experienced developers in optimizing and scaling the deployment of our PyTorch-derived neural networks on Tesla's custom massively-parallel Dojo accelerators. Work with many of the same great engineers who delivered Tesla’s custom FSD computer. The ideal candidate has experience with writing software for large distributed systems and solid understanding of end-to-end model training and implementation.

Job posting details for Machine Learning Engineer, LLM, Autopilot AI (Dojo) at Tesla in Palo Alto, California, listed on ClimateTechList jobs. ClimateTechList gathers 31,000+ job openings from over 1,033 climate tech companies and updates them daily"
4-sjg-YppHDHj7HOAAAAAA==,machine learning engineer,tesla,"We’re looking for a passionate, experienced Machine Learning Engineer to join our Autopilot AI team at Tesla. As part of this team, you’ll be responsible for researching, creating, and optimizing machine learning algorithms and models to help us revolutionize the way people move. You must have a strong background in computer science, machine learning, and artificial intelligence, as well as experience developing algorithms and models for autonomous vehicle applications. We’re looking for someone with a can-do attitude and the ability to work independently and collaboratively on a wide range of projects. If you’re excited to drive innovation and create solutions that will shape the future of mobility, then we want to hear from you!

Tesla is an Equal Opportunity Employer. We celebrate diversity and are committed to creating an inclusive environment for all employees. We do not discriminate based upon race, religion, color, national origin, sex, sexual orientation, gender identity, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics"
3eKlnCLRBYYMdXhvAAAAAA==,machine learning engineer,amazon,"Job summary
Are you excited about building software solutions around large, complex Machine Learning (ML) and Deep Learning (DL) systems? Want to help the largest global enterprises derive business value through the adoption and automation of Artificial Intelligence (AI)? Eager to learn from many different enterprises’ use cases of AWS ML and DL? Thrilled to be a key part of Amazon, who has been investing in Machine Learning for decades - pioneering and shaping the world’s AI technology?

At Amazon Web Services (AWS), we’re hiring technical Machine Learning Engineers to collaborate with our Data Scientists to deliver ground-breaking solutions for customers. We are looking for Engineers with Data Science experience and Data Scientists with Engineering experience to support our efforts in the Enterprise, IoT, and start-up communities. We want to take your full-stack Data Science know-how to a new level by empowering AWS customers to maximize the benefits they receive through AI/ML on the AWS platform. This means building and operationalizing ML and DL solutions for our customers while helping them adopt modern Machine Learning best practices throughout every stage of their model development lifecycle.

AWS Professional Services is a unique consulting team. We pride ourselves on being customer obsessed and highly focused on the ML enablement of our customers. If you have experience with ML, including building, deploying, and monitoring models, we’d like you to join our team. A familiarity with cloud solutions (not necessarily AWS) and DevOps best practices is key as you will work with teams of Data Scientists, Data Engineers, and Architects to build truly end-to-end solutions. Without exception, you MUST be prepared and eager to learn new technologies in this role.

You will provide deep and broad insight to customers and partners to help remove constraints that prevent them from leveraging AWS services to create strategic value. A commitment to team work, hustle, and communication skills are important in this role. Creating reliable, scalable, and high-performance AI/ML solutions requires strong technical expertise, a sound understanding of the fundamentals of Computer Science, and practical experience building large-scale distributed systems.

About the team
Inclusive Team Culture
Here at AWS, we embrace our differences. We are committed to furthering our culture of inclusion. We have ten employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally. We have innovative benefit offerings, and host annual and ongoing learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences. Amazon’s culture of inclusion is reinforced within our 16 Leadership Principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust.

Work/Life Balance
Our team puts a high value on work-life balance. It isn’t about how many hours you spend at home or at work; it’s about the flow you establish that brings energy to both parts of your life. We believe striking the right balance between your personal and professional life is critical to life-long happiness and fulfillment. We offer flexibility in working hours and encourage you to find your own balance between your work and personal lives.

Mentorship & Career Growth
Our team is dedicated to supporting new members. We have a broad mix of experience levels and tenures, and we’re building an environment that celebrates knowledge sharing and mentorship. We care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded professional and enable them to take on more complex tasks in the future.

BASIC QUALIFICATIONS
• Bachelors degree in computer science, engineering, data science, or related technical, math, or scientific field
• 4+ years of industry experience developing applications, designing data architectures (e.g. data pipelines, distributed computing engines, ML infrastructure design), or writing software using scripting languages (e.g. Python, R), database languages (e.g. SQL, PL/SQL, PG-PL/SQL), and version control
• Experience training and hosting various types of ML algorithms
• Experience using data science tools, libraries, and frameworks (e.g. Scikit-learn, caret, mlr, mllib, SparkML, NumPy, SciPy, Pandas, TensorFlow, PyTorch, MXNet)

PREFERRED QUALIFICATIONS
• Masters degree in computer science, engineering, data science, or related technical, math, or scientific field
• 2+ years experience performing Data Scientist duties (e.g. ML algorithm selection, feature engineering, model training, hyperparameter tuning, distributed model training, supervised and unsupervised learning implementation, building model pipelines, using Machine Learning tools/libraries/frameworks)
• 2+ years MLOps experience (e.g. model versioning, model and data lineage, monitoring, model hosting and deployment, scalability, orchestration, continuous learning)
• Experience creating orchestration workflows with tools such as Airflow, Kubeflow, or AWS Step Functions
• DevOps experience (e.g. CI/CD Pipelines, Infrastructure as Code, containers, Agile software development)
• Experience implementing IoT solutions such as edge computing
• Big Data batch and real time data processing experience (e.g. Hadoop, Spark , Presto, Kafka, Kinesis, Flink)
• Experience writing production-level code using object-oriented design (OOD) best practices
• Experience employing test-driven development (TDD)
• Experience handling terabyte size datasets"
J0-qj6zc18zwiKoRAAAAAA==,machine learning engineer,amazon,"The Product:

AWS Machine Learning accelerators are at the forefront of AWS innovation and one of several AWS tools used for building Generative AI on AWS
The Inferentia chip delivers best-in-class ML inference performance at the lowest cost in cloud.

Trainium will deliver the best-in-class ML training performance with the most teraflops (TFLOPS) of compute power for ML in the cloud.

This is all enabled by cutting edge software stack, the AWS Neuron Software Development Kit (SDK), which includes an ML compiler, runtime and natively integrates into popular ML frameworks, such as PyTorch, TensorFlow and MxNet.

AWS Neuron and Inferentia are used at scale with customers like Snap, Autodesk, Amazon Alexa, Amazon Rekognition and more customers in various other segments.

The Team:
As a whole, the Amazon Annapurna Labs team is responsible for silicon development at AWS. The team covers multiple disciplines including silicon engineering, hardware design and verification, software and operations.
The AWS Neuron team works to optimize the performance of complex neural net models on our custom-built AWS hardware.

More specifically, the AWS Neuron team is developing a deep learning compiler stack that takes neural network descriptions created in frameworks such as TensorFlow, PyTorch, and MXNET, and converts them into code suitable for execution.

As you might expect, the team is comprised of some of the brightest minds in the engineering, research, and product communities, focused on the ambitious goal of creating a toolchain that will provide a quantum leap in performance.

You:

Machine Learning Compiler Engineer II on the AWS Neuron team, you will be supporting the ground-up development and scaling of a compiler to handle the world's largest ML workloads.

Architecting and implementing business-critical features, publish cutting-edge research, and contributing to a brilliant team of experienced engineers excites and challenges you.

You will leverage your technical communications skill as a hands-on partner to AWS ML services teams and you will be involved in pre-silicon design, bringing new products/features to market, and many other exciting projects.
A background in Machine Learning and AI accelerators is preferred, but not required.
About the team
About Us
Inclusive Team Culture
Here at AWS, we embrace our differences. We are committed to furthering our culture of inclusion. We have ten employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally.

We have innovative benefit offerings, and host annual and ongoing learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences.

Amazon's culture of inclusion is reinforced within our 16 Leadership Principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust.
Work/Life Balance
Our team puts a high value on work-life balance.

It isn't about how many hours you spend at home or at work; it's about the flow you establish that brings energy to both parts of your life.
We believe striking the right balance between your personal and professional life is critical to life-long happiness and fulfillment.

We offer flexibility in working hours and encourage you to find your own balance between your work and personal lives.
Mentorship & Career Growth
Our team is dedicated to supporting new members.

We have a broad mix of experience levels and tenures, and we're building an environment that celebrates knowledge sharing and mentorship.

We care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded professional and enable them to take on more complex tasks in the future.
We are open to hiring candidates to work out of one of the following locations:
Austin, TX, USA | Cupertino, CA, USA | Seattle, WA, USA
Basic Qualifications
• 3+ years of noninternship professional software development experience
• 2+ years of experience architecting and optimizing compilers
• Proficiency with 1 or more of the following programming languages: C++ (preferred), C, Python
Preferred Qualifications
• M.S. or Ph.
D. in Computer Science or related field
• Experience with multiple toolchains and Instruction Set Architectures
• Proficiency with resource management, scheduling, code generation, and compute graph optimization
• Experience optimizing Tensorflow, PyTorch or MxNET deep learning models
Amazon is committed to a diverse and inclusive workplace.

Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status.
For individuals with disabilities who would like to request an accommodation, please visit
Our compensation reflects the cost of labor across several US geographic markets.

The base pay for this position ranges from $115,000/year in our lowest geographic market up to $223,600/year in our highest geographic market.

Pay is based on a number of factors including market location and may vary depending on job-related knowledge, skills, and experience.
Amazon is a total compensation company.

Dependent on the position offered, equity, sign-on payments, and other forms of compensation may be provided as part of a total compensation package, in addition to a full range of medical, financial, and/or other benefits.
For more information, please visit Applicants should apply via our internal or external career site"
_ri5Lt0nyu6ksFQ3AAAAAA==,machine learning engineer,amazon,"DESCRIPTION

AWS AI/ML is looking for world class engineers to join its AI Research and Education group working on building open-source automated ML solutions. Our team’s mission is to democratize machine learning by creating powerful open-source tools like AutoGluon for solving practical ML problems and revolutionize the rate and ease ML practitioner’s progress from problem formulation to deployed solution. Our vision is to advance the state-of-the-art in automated ML to become the go-to tool for solving the vast majority of ML problems. The team specializes in developing popular open-source software libraries like AutoGluon and Deep Graph Library (DGL). Building these solutions requires a solid foundation in machine learning infrastructure and deep learning technologies.

As a Machine Learning Engineer, you will work closely with science teams to bring research to production. This is a role that combines engineering knowledge (around machine learning, natural language processing, computer vision), technical strength, and product focus. It will be your job to implement novel ML systems, product integrations, and performance optimizations. You will guide the direction of the AutoGluon framework via collaboration with the open-source, academic and research communities. You will be at the heart of a growing and exciting focus area for AWS and work with other acclaimed engineers and world famous scientists. You will have the opportunity to publish in scientific conferences and journals, create white papers, write blogs, and have high visibility in the industry.

Inclusive Team Culture
Here at AWS, we embrace our differences. We are committed to furthering our culture of inclusion. We have ten employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally. We have innovative benefit offerings, and host annual and ongoing learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences.

Work/Life Balance
Our team puts a high value on work-life balance. It isn’t about how many hours you spend at home or at work; it’s about the flow you establish that brings energy to both parts of your life. We believe striking the right balance between your personal and professional life is critical to life-long happiness and fulfillment. We offer flexibility in working hours and encourage you to find your own balance between your work and personal lives.

Mentorship & Career Growth
Our team is dedicated to supporting new members. We have a broad mix of experience levels and tenures, and we’re building an environment that celebrates knowledge sharing and mentorship. Our senior members enjoy one-on-one mentoring and thorough, but kind, code reviews. We care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded engineer and enable them to take on more complex tasks in the future.

We are open to hiring candidates to work out of one of the following locations:

Bellevue, WA, USA | Santa Clara, CA, USA

BASIC QUALIFICATIONS

- 5 years of non-internship professional software development experience
- 5 years of programming with at least one software programming language experience
- 5 years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience
- Experience as a mentor, tech lead or leading an engineering team

PREFERRED QUALIFICATIONS

- 5 years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience
- Bachelor's degree in computer science or equivalent

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.

Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $134,500/year in our lowest geographic market up to $261,500/year in our highest geographic market. Pay is based on a number of factors including market location and may vary depending on job-related knowledge, skills, and experience. Amazon is a total compensation company. Dependent on the position offered, equity, sign-on payments, and other forms of compensation may be provided as part of a total compensation package, in addition to a full range of medical, financial, and/or other benefits. For more information, please visit https://www.aboutamazon.com/workplace/employee-benefits. Applicants should apply via our internal or external career site"
JPCaS881s5hB39SnAAAAAA==,machine learning engineer,amazon,"We are looking for a talented Machine Learning Engineer to join our team. In this role, you will partner with product managers, scientists and other engineers to prototype and develop production ready components for extracting relevant insights from various types of data streams to help customers better prepare to incidents and to mitigate issues faster. Candidates should be well familiar with best practices of training and deploying ML models in production, while being agile in developing flexible software to allow quick experimentation methods and iteration over usage patterns.

Amazon is an Equal Opportunity Employer. We celebrate diversity and are committed to creating an inclusive environment for all employees. We do not discriminate based upon race, religion, color, national origin, sex, sexual orientation, gender identity, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics"
